"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"STADTRAUM";"WLEINFoL";"WLEINFmL";"WLMIToL";"WLMITmL";"WLGUToL";"WLGUTmL";"WLNZORD"
"201213";"10020414";"10";"02";"04";"14";"2";0;0;1414;263;0;0;0
"201213";"10020415";"10";"02";"04";"15";"2";0;0;5080;205;0;0;0
"201213";"10020416";"10";"02";"04";"16";"2";0;0;5282;0;0;0;0
"201213";"10020517";"10";"02";"05";"17";"2";0;0;7703;1107;0;0;0
"201213";"10020518";"10";"02";"05";"18";"2";0;0;4241;738;0;0;0
"201213";"10020519";"10";"02";"05";"19";"2";0;0;4755;602;0;0;0
"201213";"10020620";"10";"02";"06";"20";"2";0;0;3306;12;0;0;0
"201213";"10020621";"10";"02";"06";"21";"2";0;0;5892;0;0;0;0
"201213";"10020622";"10";"02";"06";"22";"2";0;0;8687;0;0;0;0
"201213";"10020623";"10";"02";"06";"23";"2";0;0;6106;0;411;0;0
"201213";"10030724";"10";"03";"07";"24";"2";0;0;6457;1388;0;0;6
"201213";"10030725";"10";"03";"07";"25";"2";3513;103;2014;320;0;0;0
"201213";"09010102";"09";"01";"01";"02";"2";0;0;28;44;0;0;0
"201213";"09010201";"09";"01";"02";"01";"2";0;0;2046;2182;0;0;0
"201213";"09010202";"09";"01";"02";"02";"2";0;0;4202;2437;0;0;0
"201213";"09010301";"09";"01";"03";"01";"2";57;435;9039;5057;0;0;0
"201213";"09010302";"09";"01";"03";"02";"2";2164;259;271;183;0;0;15
"201213";"09010401";"09";"01";"04";"01";"2";292;645;4939;1975;0;0;0
"201213";"09010402";"09";"01";"04";"02";"2";1111;186;6207;3103;0;0;12
"201213";"09020501";"09";"02";"05";"01";"2";3798;1803;0;6;0;0;327
"201213";"09020502";"09";"02";"05";"02";"2";2986;2029;7698;1306;0;0;3
"201213";"09020601";"09";"02";"06";"01";"2";1378;3157;1804;876;0;0;0
"201213";"09020602";"09";"02";"06";"02";"2";1299;610;1471;30;0;0;0
"201213";"09020701";"09";"02";"07";"01";"2";60;130;0;3;0;0;69
"201213";"09020702";"09";"02";"07";"02";"2";325;1196;11191;2765;0;0;0
"201213";"09020801";"09";"02";"08";"01";"2";0;0;1870;1013;0;0;0
"201213";"09020802";"09";"02";"08";"02";"2";1224;2526;1360;2056;0;0;22
"201213";"09030901";"09";"03";"09";"01";"2";2707;957;6655;1902;0;0;30
"201213";"09030902";"09";"03";"09";"02";"2";3962;0;1824;0;0;0;0
"201213";"09030903";"09";"03";"09";"03";"2";0;0;6590;1236;0;0;0
"201213";"09031001";"09";"03";"10";"01";"2";5525;1095;4827;631;0;0;9
"201213";"09031101";"09";"03";"11";"01";"2";0;3;2108;1116;2026;323;9
"201213";"09031201";"09";"03";"12";"01";"2";3;0;1718;36;3;0;0
"201213";"09031202";"09";"03";"12";"02";"2";1221;156;915;9;0;0;6
"201213";"09041301";"09";"04";"13";"01";"2";67;118;12924;541;146;6;6
