ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;WLEINFoL;WLEINFmL;WLMIToL;WLMITmL;WLGUToL;WLGUTmL;WLNZORD
201612;03050925;03;05;09;25;2;0;0;7826;1627;0;0;15
201612;03051017;03;05;10;17;2;349;184;2543;1117;0;0;54
201612;03051021;03;05;10;21;2;0;0;5322;1181;0;0;0
201612;03051022;03;05;10;22;2;0;42;3173;1312;0;0;0
201612;03061126;03;06;11;26;1;5728;6444;2126;889;0;0;0
201612;03061131;03;06;11;31;1;6824;2753;39;905;0;0;0
201612;03061227;03;06;12;27;1;2644;2922;6367;2587;0;0;0
201612;03061228;03;06;12;28;1;718;2281;7064;2556;0;0;0
201612;03061332;03;06;13;32;1;1084;1735;15008;4692;0;0;0
201612;03061429;03;06;14;29;1;3061;1726;4446;849;0;0;0
201612;03061430;03;06;14;30;1;0;852;2032;1031;0;0;6
201612;03061434;03;06;14;34;1;3723;1756;759;0;0;0;0
201612;03061435;03;06;14;35;1;977;1403;663;832;0;0;0
201612;03061441;03;06;14;41;1;0;0;2467;93;0;0;0
201612;03071536;03;07;15;36;1;86;603;7041;3017;0;0;0
201612;03071537;03;07;15;37;1;0;0;3928;3566;7775;94;272
201612;03071633;03;07;16;33;1;2461;220;325;0;0;0;4
201612;03071638;03;07;16;38;1;3073;3037;8398;2752;0;0;0
201612;03071639;03;07;16;39;1;60;1870;8737;1691;0;0;9
201612;04010101;04;01;01;01;2;3697;234;5716;1393;3;0;0
201612;04010102;04;01;01;02;2;278;373;186;58;0;0;0
201612;04010103;04;01;01;03;2;1010;288;4425;2048;0;0;0
201612;04020204;04;02;02;04;2;106;0;0;0;71;18;4
201612;04020205;04;02;02;05;2;0;0;0;0;865;464;0
201612;04020206;04;02;02;06;2;0;0;0;0;2580;136;38
201612;04020207;04;02;02;07;2;17;0;0;0;2025;478;12
201612;04020208;04;02;02;08;2;0;0;0;0;2394;484;0
201612;04020209;04;02;02;09;2;0;0;0;0;2587;602;0
201612;04020310;04;02;03;10;2;19;176;204;203;0;0;0
201612;04020311;04;02;03;11;2;0;0;0;0;8511;6213;32
201612;04020312;04;02;03;12;2;0;0;0;0;4340;1127;0
201612;04020313;04;02;03;13;2;0;0;621;1755;2614;2534;6
201612;04020314;04;02;03;14;2;0;4;0;0;0;432;0
201612;04030415;04;03;04;15;1;0;0;1783;937;0;0;117
201612;04030416;04;03;04;16;1;0;0;8335;2320;0;0;0
201612;04030417;04;03;04;17;1;0;0;5353;4114;1454;6;0
201612;04030518;04;03;05;18;1;1065;1901;3558;2619;257;17;0
201612;04030519;04;03;05;19;1;409;1046;2669;1464;97;49;0
201612;04030620;04;03;06;20;1;0;284;4811;2309;1112;81;0
201612;04030621;04;03;06;21;1;1302;1411;261;47;0;0;0
201612;04030622;04;03;06;22;1;0;0;3560;3056;3053;790;0
201612;04030623;04;03;06;23;1;0;0;1778;819;599;1592;0
201612;04030724;04;03;07;24;1;0;0;0;0;3440;2976;0
201612;04030725;04;03;07;25;1;0;415;0;1276;4849;5588;0
201612;04030726;04;03;07;26;1;0;0;0;110;4011;1290;15
201612;04030827;04;03;08;27;1;0;673;4148;2607;2534;2276;0
201612;04030828;04;03;08;28;1;0;0;0;0;5128;4363;0
201612;04030929;04;03;09;29;1;0;0;1362;645;3076;898;0
201612;04030930;04;03;09;30;1;0;0;0;0;2829;2771;0
201612;04030931;04;03;09;31;1;0;0;0;0;2294;1621;0
201612;04031032;04;03;10;32;1;0;45;1081;283;6176;7346;0
201612;04041133;04;04;11;33;2;0;37;0;0;0;6;0
201612;04041134;04;04;11;34;2;0;0;0;0;3076;2080;0
201612;04041135;04;04;11;35;2;0;0;0;3;1984;743;9
201612;04041136;04;04;11;36;2;0;0;0;0;2510;523;0
201612;04041137;04;04;11;37;2;0;0;3574;1646;1637;1119;0
201612;04041238;04;04;12;38;2;0;0;407;345;4278;877;0
201612;04041239;04;04;12;39;2;0;3;170;40;0;0;0
201612;04041240;04;04;12;40;2;0;0;0;0;1029;504;0
201612;04041241;04;04;12;41;2;0;0;0;0;5754;1150;0
201612;04041342;04;04;13;42;2;0;0;2779;1038;219;79;0
201612;04041343;04;04;13;43;2;0;0;0;0;2962;585;0
201612;04041344;04;04;13;44;2;0;0;939;216;6159;3328;0
201612;04051445;04;05;14;45;1;0;0;508;805;2781;2126;0
201612;04051446;04;05;14;46;1;0;0;0;0;7200;3391;0
201612;04051447;04;05;14;47;1;0;0;0;0;3988;1240;0
201612;04051448;04;05;14;48;1;0;0;0;0;6017;3050;0
201612;04051549;04;05;15;49;1;0;0;1187;1901;473;1787;0
201612;04051550;04;05;15;50;1;0;0;0;0;3621;1891;0
201612;04051551;04;05;15;51;1;0;0;144;1190;1442;1621;0
201612;04051652;04;05;16;52;1;0;0;0;0;6475;3225;0
201612;04051653;04;05;16;53;1;0;0;0;0;5478;1206;0
201612;04051654;04;05;16;54;1;0;0;44;133;1881;980;0
201612;04051655;04;05;16;55;1;0;0;0;0;3984;3079;0
201612;04051656;04;05;16;56;1;0;0;0;465;4792;2311;0
201612;04061757;04;06;17;57;2;0;0;63;6;7;7;0
201612;05010101;05;01;01;01;2;5295;2111;2418;1059;0;0;0
201612;05010102;05;01;01;02;2;1010;569;3956;350;0;0;0
201612;05010103;05;01;01;03;2;186;85;6192;1087;0;0;73
201612;05010204;05;01;02;04;2;0;0;3016;281;0;0;0
201612;05010205;05;01;02;05;2;1535;347;0;0;0;0;28
201612;05010206;05;01;02;06;2;0;0;8931;1315;0;0;0
201612;05010207;05;01;02;07;2;9366;1346;780;0;0;0;0
201612;05010208;05;01;02;08;2;5673;1954;0;0;0;0;0
201612;05010209;05;01;02;09;2;957;83;2806;2252;0;0;0
201612;05010310;05;01;03;10;2;3298;582;0;0;0;0;0
201612;05010311;05;01;03;11;2;1186;2953;1141;390;0;0;0
201612;05010312;05;01;03;12;2;4858;1728;326;205;0;0;0
201612;05010313;05;01;03;13;2;5239;1230;190;12;0;0;33
201612;05010314;05;01;03;14;2;3077;1886;4282;2653;0;0;70
201612;05010339;05;01;03;39;2;174;800;0;0;0;0;0
201612;05020415;05;02;04;15;2;2937;945;0;0;0;0;3
201612;05020416;05;02;04;16;2;1487;222;0;0;0;0;0
201612;05020417;05;02;04;17;2;3889;967;464;518;0;0;9
201612;05020418;05;02;04;18;2;2747;527;438;284;0;0;14
201612;05020419;05;02;04;19;2;5656;780;564;22;0;0;10
201612;05020420;05;02;04;20;2;675;254;0;0;0;0;0
201612;05020521;05;02;05;21;2;2464;577;0;0;0;0;54
201612;05020522;05;02;05;22;2;4803;1119;1323;119;0;0;0
201612;05020523;05;02;05;23;2;10395;2015;0;0;0;0;3
201612;05020524;05;02;05;24;2;4009;366;1492;253;0;0;14
201612;05020625;05;02;06;25;2;4277;2724;292;189;0;0;0
201612;05020626;05;02;06;26;2;12416;6900;0;0;0;0;43
201612;05020627;05;02;06;27;2;1226;2253;580;0;0;0;0
201612;05020628;05;02;06;28;2;1303;681;0;0;0;0;0
201612;05020629;05;02;06;29;2;149;15;1383;749;1899;218;0
201612;05030730;05;03;07;30;2;1473;681;1781;0;0;0;3
201612;05030731;05;03;07;31;2;2240;784;6915;1683;0;0;0
201612;05030832;05;03;08;32;2;7684;2234;1385;292;0;0;97
201612;05030833;05;03;08;33;2;279;1266;0;0;0;0;0
201612;05040934;05;04;09;34;2;0;0;3538;427;0;0;0
201612;05040935;05;04;09;35;2;0;0;362;41;0;0;12
201612;05040936;05;04;09;36;2;0;0;7825;500;1377;108;45
201612;05040937;05;04;09;37;2;0;0;2010;141;0;0;0
201612;05040938;05;04;09;38;2;0;0;3615;45;0;0;10
201612;06010101;06;01;01;01;2;0;0;0;108;5458;1263;0
201612;06010102;06;01;01;02;2;0;0;1139;1336;4443;1870;0
201612;06010103;06;01;01;03;2;0;0;120;950;3972;1258;0
201612;06010204;06;01;02;04;2;626;144;4378;1759;0;7;0
201612;06010205;06;01;02;05;2;181;253;5932;3179;0;0;15
201612;06010206;06;01;02;06;2;0;0;4429;2179;670;407;0
201612;06010207;06;01;02;07;2;0;0;4596;2628;310;237;0
201612;06010208;06;01;02;08;2;0;0;2656;1302;1757;1083;0
201612;06010209;06;01;02;09;2;0;0;5003;2879;928;216;0
201612;06010210;06;01;02;10;2;0;0;3161;1713;0;0;0
201612;06020301;06;02;03;01;2;0;0;4077;883;0;0;34
201612;06020302;06;02;03;02;2;0;0;3053;1179;1310;0;0
201612;06020303;06;02;03;03;2;0;0;5254;2102;0;0;39
201612;06020304;06;02;03;04;2;0;0;5699;735;310;0;0
201612;06020305;06;02;03;05;2;4909;765;5199;560;0;0;0
201612;06020306;06;02;03;06;2;2831;303;417;161;2446;282;10
201612;06020407;06;02;04;07;2;3939;654;0;0;0;0;0
201612;06020408;06;02;04;08;2;2293;569;2324;1617;0;0;24
201612;06020409;06;02;04;09;2;0;0;1333;1495;3897;1475;0
201612;06020410;06;02;04;10;2;0;0;3083;632;2566;825;13
201612;06020411;06;02;04;11;2;0;0;7837;636;0;0;21
201612;06030501;06;03;05;01;2;0;0;3802;170;1212;365;349
201612;06030502;06;03;05;02;2;0;0;5345;204;0;0;6
201612;06030503;06;03;05;03;2;0;0;3667;2328;3406;1882;317
201612;06030504;06;03;05;04;2;0;0;5495;776;4053;792;6
201612;06030605;06;03;06;05;2;0;0;15;636;4354;1930;0
201612;06030606;06;03;06;06;2;0;0;681;72;2547;1923;0
201612;06030607;06;03;06;07;2;547;672;1182;619;0;0;0
201612;06030608;06;03;06;08;2;0;0;6085;589;5342;557;540
201612;06030609;06;03;06;09;2;0;0;0;0;7779;4268;0
201612;06030610;06;03;06;10;2;0;0;0;0;6717;1362;24
201612;06040701;06;04;07;01;2;0;0;751;110;7430;1822;0
201612;06040702;06;04;07;02;2;0;0;2103;351;2748;90;0
201612;06040703;06;04;07;03;2;0;0;9;24;8131;2657;30
201612;06040804;06;04;08;04;2;0;0;0;0;6593;992;0
201612;06040805;06;04;08;05;2;0;0;1154;0;3326;925;0
201612;06040806;06;04;08;06;2;0;0;0;0;5754;1545;0
201612;06040807;06;04;08;07;2;0;0;0;0;4079;1691;0
201612;06040808;06;04;08;08;2;0;0;0;0;3846;564;182
201612;06040809;06;04;08;09;2;0;0;0;0;3710;1426;0
201612;06040810;06;04;08;10;2;0;0;0;0;5826;1265;0
201612;07010101;07;01;01;01;1;0;0;0;0;6779;3351;0
201612;07010102;07;01;01;02;1;1614;2477;2665;895;6205;2051;0
201612;07010103;07;01;01;03;1;0;0;4067;1469;3694;944;83
201612;07010104;07;01;01;04;1;6140;4254;1933;1374;0;0;0
201612;07020201;07;02;02;01;1;0;0;0;659;7840;1997;0
201612;07020202;07;02;02;02;1;0;1262;2573;2052;3746;604;0
201612;07020203;07;02;02;03;1;3493;2370;4297;3579;3899;130;0
201612;07020204;07;02;02;04;1;8972;2792;0;0;0;0;15
201612;07030301;07;03;03;01;1;0;0;0;0;16544;8151;0
201612;07030302;07;03;03;02;1;58;274;452;1144;5284;2139;0
201612;07030303;07;03;03;03;1;440;835;7620;3436;0;0;3
201612;07040401;07;04;04;01;2;340;1257;7373;4168;4003;1278;0
201612;07040402;07;04;04;02;2;833;99;1170;111;0;0;80
201612;07040403;07;04;04;03;2;136;165;16599;6828;0;0;15
201612;07040404;07;04;04;04;2;0;256;2988;1858;0;0;0
201612;07040405;07;04;04;05;2;1724;2648;4819;1961;0;0;3
201612;07040406;07;04;04;06;2;2497;1414;0;0;0;0;0
201612;07050501;07;05;05;01;2;3305;2322;6639;3796;0;0;0
201612;07050502;07;05;05;02;2;5157;1683;465;815;0;0;0
201612;07050503;07;05;05;03;2;5363;1375;1842;565;0;0;0
201612;07050504;07;05;05;04;2;1544;124;3362;549;0;0;9
201612;07050505;07;05;05;05;2;210;932;7500;1929;0;0;15
201612;07050506;07;05;05;06;2;0;0;1699;603;0;0;3
201612;07060601;07;06;06;01;2;512;1394;6327;1876;0;0;0
201612;07060602;07;06;06;02;2;314;105;3668;551;0;0;0
201612;07060603;07;06;06;03;2;2431;745;0;0;0;0;0
201612;07060604;07;06;06;04;2;10128;949;2725;502;0;0;0
201612;07070701;07;07;07;01;2;3766;620;4842;1229;0;0;17
201612;07070702;07;07;07;02;2;1151;570;7742;1338;0;0;0
201612;07070703;07;07;07;03;2;4204;416;1980;704;0;0;0
201612;07070704;07;07;07;04;2;6223;97;1916;150;0;0;4
201612;07070705;07;07;07;05;2;0;0;6121;837;0;0;15
201612;07070706;07;07;07;06;2;0;0;3204;709;0;0;6
201612;07070707;07;07;07;07;2;494;0;2224;195;0;0;23
201612;08010115;08;01;01;15;1;6;855;10;3;0;0;0
201612;08010116;08;01;01;16;1;2072;1504;0;0;0;0;0
201612;08010117;08;01;01;17;1;13987;1962;0;0;0;0;0
201612;08010118;08;01;01;18;1;6021;5734;0;0;0;0;0
201612;08010211;08;01;02;11;1;5130;4799;0;0;0;0;0
201612;08010212;08;01;02;12;1;4861;2571;0;0;0;0;0
201612;08010213;08;01;02;13;1;9983;2666;0;0;0;0;0
201612;08010214;08;01;02;14;1;4470;3593;0;0;0;0;0
201612;08010301;08;01;03;01;1;21777;6015;0;0;0;0;0
201612;08010302;08;01;03;02;1;3161;509;0;0;0;0;0
201612;08010303;08;01;03;03;1;2986;5526;0;0;0;0;0
201612;08010404;08;01;04;04;1;17003;5624;1020;0;0;0;0
201612;08010405;08;01;04;05;1;7328;1817;0;0;0;0;0
201612;08010406;08;01;04;06;1;6485;586;0;0;0;0;0
201612;08010407;08;01;04;07;1;826;9;0;0;0;0;0
201612;08010508;08;01;05;08;1;5314;300;0;0;0;0;0
201612;08010509;08;01;05;09;1;7702;1787;0;0;0;0;0
201612;08010510;08;01;05;10;1;57;271;82;92;0;0;0
201612;08020619;08;02;06;19;2;4250;3513;3164;20;0;0;0
201612;08020620;08;02;06;20;2;6789;2497;0;0;0;0;0
201612;08020621;08;02;06;21;2;1883;229;204;0;0;0;6
201612;08020622;08;02;06;22;2;2477;923;8728;2127;0;0;0
201612;08020623;08;02;06;23;2;627;662;0;0;0;0;0
201612;08020624;08;02;06;24;2;1038;111;0;0;0;0;116
201612;08020625;08;02;06;25;2;1167;1240;819;111;0;0;0
201612;08020726;08;02;07;26;2;4196;774;3000;368;0;0;6
201612;08020727;08;02;07;27;2;8974;1431;1203;43;0;0;0
201612;08020728;08;02;07;28;2;7301;581;548;14;0;0;0
201612;08030829;08;03;08;29;2;9839;2571;41;3;0;0;0
201612;08030830;08;03;08;30;2;6448;873;0;0;0;0;0
201612;08030831;08;03;08;31;2;15058;1051;826;88;0;0;76
201612;08040932;08;04;09;32;2;2816;63;0;0;0;0;0
201612;08040933;08;04;09;33;2;2497;608;569;271;0;0;184
201612;08040934;08;04;09;34;2;1997;691;0;0;0;0;0
201612;08041035;08;04;10;35;2;0;0;7289;811;0;0;3
201612;08041036;08;04;10;36;2;5471;295;996;3;0;0;0
201612;08041037;08;04;10;37;2;2912;647;5957;154;0;0;12
201612;08041038;08;04;10;38;2;5785;608;411;61;0;0;48
201612;08041039;08;04;10;39;2;90;161;3507;100;0;0;0
201612;08041040;08;04;10;40;2;6225;597;1045;120;0;0;0
201612;09010101;09;01;01;01;2;6666;1740;3448;80;0;0;0
201612;09010102;09;01;01;02;2;0;0;36;34;0;0;0
201612;09010201;09;01;02;01;2;0;0;2128;2191;0;0;0
201612;09010202;09;01;02;02;2;0;0;4321;2502;0;0;0
201612;09010301;09;01;03;01;2;201;277;10329;4580;0;0;0
201612;09010302;09;01;03;02;2;2175;278;249;204;0;0;0
201612;09010401;09;01;04;01;2;446;653;4998;1956;0;0;150
201612;09010402;09;01;04;02;2;1081;260;6660;3415;0;0;64
201612;09020501;09;02;05;01;2;4010;2360;0;6;0;0;307
201612;09020502;09;02;05;02;2;1434;1756;9743;1887;0;0;45
201612;09020601;09;02;06;01;2;1608;2877;2238;935;0;0;0
201612;09020602;09;02;06;02;2;1344;522;1509;137;0;0;0
201612;09020701;09;02;07;01;2;630;0;0;3;0;0;626
201612;09020702;09;02;07;02;2;208;788;12005;3080;0;0;10
201612;09020801;09;02;08;01;2;0;0;2249;677;0;0;9
201612;09020802;09;02;08;02;2;1379;2514;1951;1890;0;0;3
201612;09030901;09;03;09;01;2;2968;1214;6687;1886;0;0;243
201612;09030902;09;03;09;02;2;3933;0;1734;0;0;0;0
201612;09030903;09;03;09;03;2;0;0;6483;1298;0;0;282
201612;09031001;09;03;10;01;2;5646;1148;5272;659;0;0;51
201612;09031101;09;03;11;01;2;0;6;1686;916;2727;571;135
201612;09031201;09;03;12;01;2;6;0;1748;36;0;0;9
201612;09031202;09;03;12;02;2;1301;156;969;16;0;0;33
201612;09041301;09;04;13;01;2;88;59;13194;685;143;6;262
201612;09041302;09;04;13;02;2;0;0;0;0;1639;161;12
201612;09041401;09;04;14;01;2;34;115;3878;935;0;0;0
201612;09041402;09;04;14;02;2;0;0;1185;297;0;0;3
201612;09041501;09;04;15;01;2;595;1222;4018;1537;0;0;10
201612;09041601;09;04;16;01;2;247;31;6131;155;0;0;18
201612;09051701;09;05;17;01;2;0;0;1662;1617;276;28;0
201612;09051702;09;05;17;02;2;9;39;5604;2133;4474;2288;138
201612;09051801;09;05;18;01;2;212;46;5201;404;3013;481;36
201612;09051901;09;05;19;01;2;266;348;6360;3547;0;0;226
201612;09052001;09;05;20;01;2;18;193;8740;3788;0;0;36
201612;10010101;10;01;01;01;2;5422;249;0;0;0;0;0
201612;10010102;10;01;01;02;2;16588;1243;0;0;0;0;0
201612;10010203;10;01;02;03;2;745;634;0;0;0;0;0
201612;10010204;10;01;02;04;2;7408;296;2775;0;0;0;0
201612;10010205;10;01;02;05;2;2280;421;4484;1089;0;0;45
201612;10010206;10;01;02;06;2;6255;603;8657;1090;0;0;410
201612;10010207;10;01;02;07;2;0;0;7824;2938;0;0;0
201612;10010308;10;01;03;08;2;1062;1016;0;0;0;0;251
201612;10010309;10;01;03;09;2;2028;1372;7825;3153;0;0;0
201612;10010310;10;01;03;10;2;12426;962;3743;585;0;0;102
201612;10010311;10;01;03;11;2;0;0;2258;674;0;0;0
201612;10020412;10;02;04;12;2;0;0;5475;1261;0;0;0
201612;10020413;10;02;04;13;2;146;0;11776;3558;0;0;50
201612;10020414;10;02;04;14;2;0;0;1383;277;0;0;0
201612;10020415;10;02;04;15;2;0;0;5266;284;0;0;0
201612;10020416;10;02;04;16;2;0;0;5547;0;0;0;0
201612;10020517;10;02;05;17;2;0;0;7652;1209;0;0;0
201612;10020518;10;02;05;18;2;0;0;4320;847;0;0;0
201612;10020519;10;02;05;19;2;0;0;5463;538;0;0;50
201612;10020620;10;02;06;20;2;0;0;3284;15;0;0;0
201612;10020621;10;02;06;21;2;0;0;6071;0;0;0;0
201612;10020622;10;02;06;22;2;0;0;8631;0;0;0;0
201612;10020623;10;02;06;23;2;0;0;6082;0;391;0;54
201612;10030724;10;03;07;24;2;0;0;6488;1299;0;0;12
201612;10030725;10;03;07;25;2;3443;95;1932;824;0;0;3
201612;10030726;10;03;07;26;2;1120;930;617;333;0;0;9
201612;10030727;10;03;07;27;2;4824;1819;2288;265;0;0;119
201612;10040828;10;04;08;28;2;0;3;5128;0;2109;351;128
201612;10040829;10;04;08;29;2;0;0;0;0;3162;494;106
201612;10040830;10;04;08;30;2;6543;871;70;0;0;0;61
201612;10040931;10;04;09;31;2;7876;1022;196;22;0;0;207
201612;10040932;10;04;09;32;2;2341;542;918;91;0;0;64
201612;10040933;10;04;09;33;2;13666;882;0;0;0;0;199
201612;11010101;11;01;01;01;2;128;464;0;0;0;0;0
201612;11010102;11;01;01;02;2;1855;292;244;0;0;0;166
201612;11010103;11;01;01;03;2;1323;260;0;0;0;0;21
201612;11010204;11;01;02;04;2;0;0;8907;0;0;0;0
201612;11010205;11;01;02;05;2;0;3;5348;1362;0;0;0
201612;11010206;11;01;02;06;2;0;0;4500;1497;0;0;0
201612;11010207;11;01;02;07;2;0;0;5266;1795;0;0;52
201612;11010308;11;01;03;08;2;0;0;11771;0;0;0;0
201612;11010309;11;01;03;09;2;121;0;8472;1077;0;0;0
201612;11010310;11;01;03;10;2;0;0;3769;1469;0;0;0
201612;11020411;11;02;04;11;2;2248;493;5341;1019;0;0;141
201612;11020412;11;02;04;12;2;416;191;3171;2566;0;0;66
201612;11020513;11;02;05;13;2;0;0;2251;193;1341;229;0
201612;11020514;11;02;05;14;2;0;0;6751;2224;0;0;99
201612;11020515;11;02;05;15;2;0;9;11196;3324;0;0;0
201612;11020516;11;02;05;16;2;437;42;3042;198;0;0;6
201612;11030617;11;03;06;17;2;0;0;1673;4365;0;0;6
201612;11030618;11;03;06;18;2;0;0;11313;4641;0;0;0
201612;11030619;11;03;06;19;2;523;115;5090;5056;0;0;0
201612;11030720;11;03;07;20;2;3417;2246;0;84;0;0;111
201612;11030721;11;03;07;21;2;3320;4713;11776;5250;0;0;268
201612;11030824;11;03;08;24;2;1768;428;4650;3173;0;0;0
201612;11040925;11;04;09;25;2;3181;627;0;0;0;0;9
201612;11040926;11;04;09;26;2;14883;6592;6430;117;0;0;0
201612;11041022;11;04;10;22;2;1447;2816;1090;95;0;0;0
201612;11041023;11;04;10;23;2;1802;2830;538;744;0;0;66
201612;11041027;11;04;10;27;2;103;1114;982;834;0;0;0
201612;11041128;11;04;11;28;2;5493;2052;15146;2417;0;0;0
201612;11051229;11;05;12;29;2;17;459;2160;821;0;0;37
201612;11051330;11;05;13;30;2;659;0;4129;788;3453;273;34
201612;11051331;11;05;13;31;2;0;0;8721;1208;866;183;95
201612;11051332;11;05;13;32;2;0;0;3738;444;1595;891;0
201612;12103115;12;10;31;15;2;4335;3233;0;0;0;0;0
