ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;WLEINFoL;WLEINFmL;WLMIToL;WLMITmL;WLGUToL;WLGUTmL;WLNZORD
201712;3040508;3;4;5;8;2;21;0;0;0;3830;760;0
201712;3040512;3;4;5;12;2;0;0;580;0;7207;2039;0
201712;3040513;3;4;5;13;2;587;258;228;85;1397;831;0
201712;3040614;3;4;6;14;2;768;1025;19981;11152;2489;533;3
201712;3040818;3;4;8;18;2;4533;2470;22136;5322;0;0;0
201712;3050919;3;5;9;19;2;0;0;4563;999;12;9;0
201712;3050920;3;5;9;20;2;0;0;2518;1855;2639;362;9
201712;3050923;3;5;9;23;2;3272;1403;2276;2434;0;0;0
201712;3050924;3;5;9;24;2;1552;830;2047;1544;118;0;0
201712;3050925;3;5;9;25;2;0;0;8053;1639;0;0;0
201712;3051017;3;5;10;17;2;366;177;2586;1107;0;0;0
201712;3051021;3;5;10;21;2;0;0;5333;1173;0;0;0
201712;3051022;3;5;10;22;2;0;45;3224;1292;0;0;0
201712;3061126;3;6;11;26;1;5021;6366;2723;1110;0;0;0
201712;3061131;3;6;11;31;1;4832;1613;2208;2038;0;0;0
201712;3061227;3;6;12;27;1;582;1526;8510;3963;0;0;0
201712;3061228;3;6;12;28;1;593;2199;7233;2615;0;0;0
201712;3061332;3;6;13;32;1;291;363;15997;6019;0;0;0
201712;3061429;3;6;14;29;1;3109;1434;4556;959;0;0;0
201712;3061430;3;6;14;30;1;60;890;1885;1036;0;0;0
201712;3061434;3;6;14;34;1;2412;1005;2110;790;0;0;0
201712;3061435;3;6;14;35;1;964;1431;654;849;0;0;0
201712;3061441;3;6;14;41;1;0;0;2506;83;0;0;0
201712;3071536;3;7;15;36;1;88;219;6985;3572;0;0;0
201712;3071537;3;7;15;37;1;0;0;4372;3481;7757;64;0
201712;3071633;3;7;16;33;1;2401;94;486;207;0;0;0
201712;3071638;3;7;16;38;1;1901;2894;9782;2949;0;0;0
201712;3071639;3;7;16;39;1;45;1933;8792;1668;0;0;42
201712;4010101;4;1;1;1;2;1386;245;7617;1402;6;0;0
201712;4010102;4;1;1;2;2;236;384;200;99;0;0;0
201712;4010103;4;1;1;3;2;1015;305;4554;2002;0;0;0
201712;4020204;4;2;2;4;2;106;0;0;0;54;21;6
201712;4020205;4;2;2;5;2;0;0;0;0;890;457;0
201712;4020206;4;2;2;6;2;0;0;0;0;2669;131;0
201712;4020207;4;2;2;7;2;18;0;150;0;1915;475;0
201712;4020208;4;2;2;8;2;0;0;0;0;2402;510;0
201712;4020209;4;2;2;9;2;0;0;0;0;2605;590;0
201712;4020310;4;2;3;10;2;22;196;213;193;0;0;0
201712;4020311;4;2;3;11;2;0;0;0;0;8757;6212;0
201712;4020312;4;2;3;12;2;0;0;0;0;4310;1188;0
201712;4020313;4;2;3;13;2;0;0;650;1783;2672;2515;0
201712;4020314;4;2;3;14;2;0;4;0;0;0;4;0
201712;4030415;4;3;4;15;1;0;0;1916;1059;0;0;0
201712;4030416;4;3;4;16;1;0;0;8359;2211;0;0;0
201712;4030417;4;3;4;17;1;0;0;5356;4138;1438;15;0
201712;4030518;4;3;5;18;1;1035;1934;3579;2648;268;9;0
201712;4030519;4;3;5;19;1;273;1090;2866;1453;92;51;0
201712;4030620;4;3;6;20;1;0;216;4883;2422;1150;107;0
201712;4030621;4;3;6;21;1;1167;1370;406;65;0;0;0
201712;4030622;4;3;6;22;1;0;0;3599;3090;3147;873;0
201712;4030623;4;3;6;23;1;0;0;1980;792;578;1662;0
201712;4030724;4;3;7;24;1;0;0;0;0;3508;3061;0
201712;4030725;4;3;7;25;1;0;491;0;1787;4863;5146;0
201712;4030726;4;3;7;26;1;0;0;0;269;4167;1259;0
201712;4030827;4;3;8;27;1;0;228;4200;3052;2599;2281;0
201712;4030828;4;3;8;28;1;0;0;0;0;5103;4492;0
201712;4030929;4;3;9;29;1;0;0;1359;814;3145;761;0
201712;4030930;4;3;9;30;1;0;0;0;0;2884;2669;0
201712;4030931;4;3;9;31;1;0;0;0;0;2133;1658;0
201712;4031032;4;3;10;32;1;0;49;1111;599;6521;7066;0
201712;4041133;4;4;11;33;2;0;37;0;0;0;3;0
201712;4041134;4;4;11;34;2;0;0;0;88;3126;2063;0
201712;4041135;4;4;11;35;2;0;0;0;3;2058;731;0
201712;4041136;4;4;11;36;2;0;0;0;0;2457;588;0
201712;4041137;4;4;11;37;2;0;0;3706;1634;1683;1126;0
201712;4041238;4;4;12;38;2;0;0;408;405;4254;943;0
201712;4041239;4;4;12;39;2;0;3;144;51;0;0;0
201712;4041240;4;4;12;40;2;0;0;0;0;988;524;0
201712;4041241;4;4;12;41;2;0;0;0;0;5768;1240;0
201712;4041342;4;4;13;42;2;0;0;2792;1040;215;85;0
201712;4041343;4;4;13;43;2;0;0;0;0;2975;566;0
201712;4041344;4;4;13;44;2;0;0;597;205;6554;3347;0
201712;4051445;4;5;14;45;1;0;0;916;822;2406;2077;0
201712;4051446;4;5;14;46;1;0;0;0;0;7326;3337;0
201712;4051447;4;5;14;47;1;0;0;0;0;4037;1235;0
201712;4051448;4;5;14;48;1;0;0;0;0;6072;3169;0
201712;4051549;4;5;15;49;1;0;0;1170;2144;466;898;0
201712;4051550;4;5;15;50;1;0;0;0;0;3649;1968;0
201712;4051551;4;5;15;51;1;0;0;143;1234;1366;1727;0
201712;4051652;4;5;16;52;1;0;0;0;0;6497;3258;0
201712;4051653;4;5;16;53;1;0;0;0;0;5602;1349;0
201712;4051654;4;5;16;54;1;0;0;37;142;1855;1014;0
201712;4051655;4;5;16;55;1;0;0;0;0;4010;3071;0
201712;4051656;4;5;16;56;1;0;0;0;468;4805;2335;0
201712;4061757;4;6;17;57;2;0;0;66;3;6;3;0
201712;5010101;5;1;1;1;2;5198;2191;2442;1070;0;0;0
201712;5010102;5;1;1;2;2;1000;612;4027;360;0;0;0
201712;5010103;5;1;1;3;2;275;57;6271;1110;0;0;3
201712;5010204;5;1;2;4;2;0;0;3059;300;0;0;246
201712;5010205;5;1;2;5;2;1572;351;0;0;0;0;3
201712;5010206;5;1;2;6;2;0;0;9278;1206;0;0;0
201712;5010207;5;1;2;7;2;9431;1341;776;0;0;0;0
201712;5010208;5;1;2;8;2;5667;2047;0;0;0;0;0
201712;5010209;5;1;2;9;2;933;93;2782;2308;0;0;6
201712;5010310;5;1;3;10;2;3284;647;0;0;0;0;0
201712;5010311;5;1;3;11;2;1072;3031;1140;375;0;0;40
201712;5010312;5;1;3;12;2;5014;1681;309;208;0;0;0
201712;5010313;5;1;3;13;2;4806;829;765;372;0;0;0
201712;5010314;5;1;3;14;2;3055;1913;4432;2881;0;0;0
201712;5010339;5;1;3;39;2;165;815;0;0;0;0;0
201712;5020415;5;2;4;15;2;2958;922;0;0;0;0;9
201712;5020416;5;2;4;16;2;1469;239;0;0;0;0;0
201712;5020417;5;2;4;17;2;3980;914;451;588;0;0;3
201712;5020418;5;2;4;18;2;2787;555;499;282;0;0;0
201712;5020419;5;2;4;19;2;5615;867;580;12;0;0;0
201712;5020420;5;2;4;20;2;702;279;0;0;0;0;0
201712;5020521;5;2;5;21;2;2585;594;0;0;0;0;0
201712;5020522;5;2;5;22;2;4908;1112;1298;98;0;0;0
201712;5020523;5;2;5;23;2;10559;2101;0;0;0;0;0
201712;5020524;5;2;5;24;2;4058;344;1611;241;0;0;0
201712;5020625;5;2;6;25;2;4374;2779;279;189;0;0;0
201712;5020626;5;2;6;26;2;11016;6589;1485;149;0;0;0
201712;5020627;5;2;6;27;2;1426;2323;600;0;0;0;0
201712;5020628;5;2;6;28;2;1322;709;0;0;0;0;0
201712;5020629;5;2;6;29;2;136;24;1370;787;1939;228;0
201712;5030730;5;3;7;30;2;1485;706;1811;0;0;0;0
201712;5030731;5;3;7;31;2;2265;791;7058;1611;0;0;0
201712;5030832;5;3;8;32;2;8011;2233;1370;314;0;0;0
201712;5030833;5;3;8;33;2;490;209;0;0;0;0;0
201712;5040934;5;4;9;34;2;0;0;3314;418;0;0;0
201712;5040935;5;4;9;35;2;0;0;396;52;0;0;0
201712;5040936;5;4;9;36;2;0;0;7982;485;1407;79;9
201712;5040937;5;4;9;37;2;0;0;2045;142;0;0;6
201712;5040938;5;4;9;38;2;0;0;3630;31;0;0;0
201712;6010101;6;1;1;1;2;0;0;0;106;5531;1278;0
201712;6010102;6;1;1;2;2;0;0;1103;1369;4460;1831;0
201712;6010103;6;1;1;3;2;0;0;140;936;3980;1287;0
201712;6010204;6;1;2;4;2;0;0;5021;1929;0;3;0
201712;6010205;6;1;2;5;2;0;0;6145;3537;0;0;0
201712;6010206;6;1;2;6;2;0;0;4508;2163;705;371;12
201712;6010207;6;1;2;7;2;0;0;4611;2613;302;272;0
201712;6010208;6;1;2;8;2;0;0;2380;1408;1875;1083;0
201712;6010209;6;1;2;9;2;0;0;5085;2972;929;211;0
201712;6010210;6;1;2;10;2;0;0;3258;1677;0;0;0
201712;6020301;6;2;3;1;2;0;0;4074;941;0;0;0
201712;6020302;6;2;3;2;2;0;0;2977;1254;1313;0;0
201712;6020303;6;2;3;3;2;0;0;5319;2113;0;0;0
201712;6020304;6;2;3;4;2;0;0;5746;755;398;16;0
201712;6020305;6;2;3;5;2;4819;751;5385;566;0;0;0
201712;6020306;6;2;3;6;2;2901;296;423;142;2470;253;0
201712;6020407;6;2;4;7;2;3974;667;0;0;0;0;0
201712;6020408;6;2;4;8;2;2368;553;2316;1622;0;0;0
201712;6020409;6;2;4;9;2;0;0;1341;1495;3975;1466;0
201712;6020410;6;2;4;10;2;0;0;2926;614;2761;840;0
201712;6020411;6;2;4;11;2;0;0;7946;640;0;0;0
201712;6030501;6;3;5;1;2;0;0;3757;182;1597;322;0
201712;6030502;6;3;5;2;2;0;0;5489;189;0;0;0
201712;6030503;6;3;5;3;2;0;0;4142;2341;3449;1933;0
201712;6030504;6;3;5;4;2;0;0;5467;716;4142;772;0
201712;6030605;6;3;6;5;2;0;0;12;646;4305;2020;0
201712;6030606;6;3;6;6;2;0;0;716;896;2581;1077;0
201712;6030607;6;3;6;7;2;565;663;1148;628;0;0;0
201712;6030608;6;3;6;8;2;0;0;6913;603;5364;529;174
201712;6030609;6;3;6;9;2;0;0;0;1046;7873;3182;0
201712;6030610;6;3;6;10;2;0;0;0;0;6976;1421;0
201712;6040701;6;4;7;1;2;0;0;587;101;7655;1917;0
201712;6040702;6;4;7;2;2;0;0;2301;341;2736;98;25
201712;6040703;6;4;7;3;2;0;0;16;22;8494;2605;15
201712;6040804;6;4;8;4;2;0;0;0;0;6579;987;0
201712;6040805;6;4;8;5;2;0;0;1158;0;3257;951;0
201712;6040806;6;4;8;6;2;0;0;0;0;5801;1525;0
201712;6040807;6;4;8;7;2;0;0;0;0;4102;1726;0
201712;6040808;6;4;8;8;2;0;0;0;0;4198;414;0
201712;6040809;6;4;8;9;2;0;0;0;0;3727;1353;0
201712;6040810;6;4;8;10;2;0;0;0;0;5835;1207;0
201712;7010101;7;1;1;1;1;0;0;0;0;6788;3176;0
201712;7010102;7;1;1;2;1;1611;2587;3559;2191;5300;1257;0
201712;7010103;7;1;1;3;1;0;0;4306;1526;3725;932;0
201712;7010104;7;1;1;4;1;5630;4074;2591;1387;0;0;0
201712;7020201;7;2;2;1;1;0;0;0;684;7965;1959;0
201712;7020202;7;2;2;2;1;0;1281;2628;2028;3785;542;0
201712;7020203;7;2;2;3;1;3485;2406;4367;3578;3995;104;0
201712;7020204;7;2;2;4;1;3829;2556;5348;287;0;0;12
201712;7030301;7;3;3;1;1;0;0;0;0;16651;8117;0
201712;7030302;7;3;3;2;1;0;282;527;1148;5307;2182;0
201712;7030303;7;3;3;3;1;447;866;7652;3465;0;0;0
201712;7040401;7;4;4;1;2;339;805;9734;5288;1787;124;0
201712;7040402;7;4;4;2;2;852;109;1173;145;0;0;77
201712;7040403;7;4;4;3;2;122;181;16705;7036;0;0;0
201712;7040404;7;4;4;4;2;0;255;2948;1926;0;0;0
201712;7040405;7;4;4;5;2;1008;2440;5298;2176;0;0;3
201712;7040406;7;4;4;6;2;2565;1476;0;0;0;0;0
201712;7050501;7;5;5;1;2;3358;2303;6841;3865;0;0;0
201712;7050502;7;5;5;2;2;5381;1589;433;859;0;0;0
201712;7050503;7;5;5;3;2;5317;1422;1861;580;0;0;0
201712;7050504;7;5;5;4;2;1751;124;3196;561;0;0;0
201712;7050505;7;5;5;5;2;220;924;7583;1936;0;0;0
201712;7050506;7;5;5;6;2;0;0;1682;593;0;0;0
201712;7060601;7;6;6;1;2;476;1407;6376;1886;0;0;0
201712;7060602;7;6;6;2;2;343;87;3737;520;0;0;0
201712;7060603;7;6;6;3;2;2352;734;3;0;0;0;0
201712;7060604;7;6;6;4;2;10325;934;2700;535;0;0;0
201712;7070701;7;7;7;1;2;3676;625;4989;1269;0;0;0
201712;7070702;7;7;7;2;2;1078;553;7831;1373;0;0;0
201712;7070703;7;7;7;3;2;4333;374;2008;709;0;0;0
201712;7070704;7;7;7;4;2;6777;107;1484;153;0;0;0
201712;7070705;7;7;7;5;2;0;0;6164;848;0;0;0
201712;7070706;7;7;7;6;2;0;0;3224;722;0;0;0
201712;7070707;7;7;7;7;2;499;0;2245;209;0;0;0
201712;8010115;8;1;1;15;1;3;848;9;0;0;0;0
201712;8010116;8;1;1;16;1;2073;1509;0;0;0;0;0
201712;8010117;8;1;1;17;1;14211;1941;0;0;0;0;0
201712;8010118;8;1;1;18;1;6047;5848;0;0;0;0;0
201712;8010211;8;1;2;11;1;5245;4762;0;0;0;0;0
201712;8010212;8;1;2;12;1;4841;2600;0;0;0;0;0
201712;8010213;8;1;2;13;1;10004;2669;0;0;0;0;0
201712;8010214;8;1;2;14;1;4484;3557;0;0;0;0;0
201712;8010301;8;1;3;1;1;21835;5997;0;0;0;0;0
201712;8010302;8;1;3;2;1;2708;499;527;0;0;0;0
201712;8010303;8;1;3;3;1;3067;5488;0;0;0;0;0
201712;8010404;8;1;4;4;1;14675;5555;3672;0;0;0;34
201712;8010405;8;1;4;5;1;6666;1863;519;0;0;0;0
201712;8010406;8;1;4;6;1;6407;593;172;0;0;0;0
201712;8010407;8;1;4;7;1;784;3;0;0;0;0;0
201712;8010508;8;1;5;8;1;5316;337;0;0;0;0;0
201712;8010509;8;1;5;9;1;7770;1762;0;0;0;0;0
201712;8010510;8;1;5;10;1;70;247;65;99;0;0;0
201712;8020619;8;2;6;19;2;3933;3466;3528;79;0;0;0
201712;8020620;8;2;6;20;2;6098;2500;668;0;0;0;0
201712;8020621;8;2;6;21;2;1916;211;197;0;0;0;0
201712;8020622;8;2;6;22;2;2030;423;9220;2565;0;0;0
201712;8020623;8;2;6;23;2;506;460;106;207;0;0;0
201712;8020624;8;2;6;24;2;685;116;594;0;0;0;0
201712;8020625;8;2;6;25;2;1183;1256;795;115;0;0;0
201712;8020726;8;2;7;26;2;4037;781;3227;311;0;0;0
201712;8020727;8;2;7;27;2;9435;1330;1153;48;0;0;0
201712;8020728;8;2;7;28;2;7356;647;536;25;0;0;12
201712;8030829;8;3;8;29;2;9863;2621;36;3;0;0;0
201712;8030830;8;3;8;30;2;6560;838;0;0;0;0;0
201712;8030831;8;3;8;31;2;15274;984;746;83;0;0;15
201712;8040932;8;4;9;32;2;2779;67;0;0;0;0;0
201712;8040933;8;4;9;33;2;2705;642;550;305;0;0;0
201712;8040934;8;4;9;34;2;1970;708;0;0;0;0;0
201712;8041035;8;4;10;35;2;0;0;7369;815;0;0;3
201712;8041036;8;4;10;36;2;5484;355;1000;3;0;0;18
201712;8041037;8;4;10;37;2;2232;605;6633;207;0;0;0
201712;8041038;8;4;10;38;2;5835;614;427;39;0;0;30
201712;8041039;8;4;10;39;2;0;152;3626;85;0;0;0
201712;8041040;8;4;10;40;2;6274;541;1026;129;0;0;0
201712;9010101;9;1;1;1;2;6695;1815;3650;105;0;0;0
201712;9051702;9;5;17;2;2;3;52;5701;2179;4497;2328;63
201712;9051801;9;5;18;1;2;187;45;5324;425;3049;451;18
201712;9051901;9;5;19;1;2;484;463;6479;3576;0;0;0
201712;9052001;9;5;20;1;2;20;170;8723;3913;0;0;0
201712;9010102;9;1;1;2;2;0;0;42;31;0;0;0
201712;9010201;9;1;2;1;2;0;0;2098;2222;0;0;0
201712;9010202;9;1;2;2;2;0;0;4303;2521;0;0;27
201712;9010301;9;1;3;1;2;0;0;10595;4982;0;0;0
201712;9010302;9;1;3;2;2;2178;290;309;147;0;0;3
201712;9010401;9;1;4;1;2;381;487;5409;2168;0;0;6
201712;9010402;9;1;4;2;2;1177;237;6735;3305;0;0;0
201712;9020501;9;2;5;1;2;3408;2339;840;18;0;0;269
201712;9020502;9;2;5;2;2;1099;853;10560;2910;0;0;0
201712;9020601;9;2;6;1;2;2119;2950;2371;878;0;0;0
201712;9020602;9;2;6;2;2;1383;511;1520;129;0;0;0
201712;9020701;9;2;7;1;2;1947;0;0;0;0;0;332
201712;9020702;9;2;7;2;2;275;671;12355;3145;0;0;0
201712;9020801;9;2;8;1;2;0;0;2264;656;0;0;0
201712;9020802;9;2;8;2;2;964;2418;2365;2114;0;0;0
201712;9030901;9;3;9;1;2;2758;1226;7248;1934;0;0;75
201712;9030902;9;3;9;2;2;4014;0;1731;0;0;0;0
201712;9030903;9;3;9;3;2;0;0;6780;1253;0;0;3
201712;9031001;9;3;10;1;2;5776;1112;5250;707;0;0;6
201712;9031101;9;3;11;1;2;0;7;2053;967;2795;495;0
201712;9031201;9;3;12;1;2;12;0;1773;34;0;0;3
201712;9031202;9;3;12;2;2;1292;190;1032;21;0;0;3
201712;9041301;9;4;13;1;2;20;55;13645;706;127;3;0
201712;9041302;9;4;13;2;2;0;0;0;0;1709;173;9
201712;9041401;9;4;14;1;2;30;113;3930;647;0;0;0
201712;9041402;9;4;14;2;2;0;0;1188;310;0;0;0
201712;9041501;9;4;15;1;2;593;1180;4279;1582;0;0;12
201712;9041601;9;4;16;1;2;264;21;6227;173;0;0;6
201712;9051701;9;5;17;1;2;0;0;1805;1493;382;36;0
201712;10010101;10;1;1;1;2;5464;242;0;0;0;0;0
201712;10010102;10;1;1;2;2;17226;1199;0;0;0;0;0
201712;10010203;10;1;2;3;2;901;689;0;0;0;0;0
201712;10010204;10;1;2;4;2;7505;299;2871;0;0;0;0
201712;10010205;10;1;2;5;2;2198;332;4568;1069;0;0;0
201712;10010206;10;1;2;6;2;3011;242;12950;1406;0;0;0
201712;10010207;10;1;2;7;2;0;0;7910;2849;0;0;0
201712;10010308;10;1;3;8;2;1304;957;0;9;0;0;0
201712;10010309;10;1;3;9;2;2074;1342;7719;3256;0;0;0
201712;10010310;10;1;3;10;2;12857;960;3758;609;0;0;83
201712;10010311;10;1;3;11;2;0;0;2622;644;0;0;0
201712;10020412;10;2;4;12;2;0;0;5458;1352;0;0;0
201712;10020413;10;2;4;13;2;175;0;11989;3633;0;0;0
201712;10020414;10;2;4;14;2;0;0;1423;257;0;0;0
201712;10020415;10;2;4;15;2;0;0;5388;306;0;0;0
201712;10020416;10;2;4;16;2;0;0;5587;0;0;0;0
201712;10020517;10;2;5;17;2;0;0;7990;1191;0;0;0
201712;10020518;10;2;5;18;2;0;0;4422;792;0;0;0
201712;10020519;10;2;5;19;2;0;0;5626;554;0;0;0
201712;10020620;10;2;6;20;2;0;0;3358;18;0;0;0
201712;10020621;10;2;6;21;2;0;0;6224;0;0;0;0
201712;10020622;10;2;6;22;2;0;0;8668;0;0;0;0
201712;10020623;10;2;6;23;2;0;0;6538;0;0;0;0
201712;10030724;10;3;7;24;2;0;0;6464;1312;0;0;6
201712;10030725;10;3;7;25;2;3444;112;1976;718;0;0;0
201712;10030726;10;3;7;26;2;1140;944;585;337;0;0;293
201712;10030727;10;3;7;27;2;5028;1801;2339;250;0;0;7
201712;10040828;10;4;8;28;2;3;3;5289;0;2153;333;6
201712;10040829;10;4;8;29;2;0;0;0;0;3380;463;3
201712;10040830;10;4;8;30;2;6684;859;69;0;0;0;12
201712;10040931;10;4;9;31;2;8330;1011;185;21;0;0;18
201712;10040932;10;4;9;32;2;2430;538;969;109;0;0;0
201712;10040933;10;4;9;33;2;14008;882;0;0;0;0;96
201712;11010101;11;1;1;1;2;139;455;0;0;0;0;9
201712;11010102;11;1;1;2;2;1845;294;255;0;0;0;166
201712;11010103;11;1;1;3;2;1284;273;0;0;0;0;0
201712;11010204;11;1;2;4;2;0;0;8975;0;0;0;0
201712;11010205;11;1;2;5;2;0;0;5315;1364;0;0;0
201712;11010206;11;1;2;6;2;0;0;4509;1555;0;0;0
201712;11010207;11;1;2;7;2;0;0;5616;1858;0;0;0
201712;11010308;11;1;3;8;2;0;0;11789;0;0;0;0
201712;11010309;11;1;3;9;2;120;0;8547;1073;0;0;0
201712;11010310;11;1;3;10;2;0;0;3883;1455;0;0;0
201712;11020411;11;2;4;11;2;2473;535;5420;986;0;0;0
201712;11020412;11;2;4;12;2;696;181;3269;2677;0;0;0
201712;11020513;11;2;5;13;2;0;0;684;131;2829;314;0
201712;11020514;11;2;5;14;2;0;0;7191;2253;0;0;0
201712;11020515;11;2;5;15;2;0;0;11393;3276;0;0;0
201712;11020516;11;2;5;16;2;422;45;3179;197;0;0;0
201712;11030617;11;3;6;17;2;0;0;1636;4386;0;0;230
201712;11030618;11;3;6;18;2;0;0;11662;4571;0;0;0
201712;11030619;11;3;6;19;2;634;107;4985;5129;0;0;0
201712;11030720;11;3;7;20;2;3293;2029;0;82;0;0;52
201712;11030721;11;3;7;21;2;3289;3597;12533;5287;0;0;6
201712;11030824;11;3;8;24;2;1752;475;4632;3204;0;0;0
201712;11040925;11;4;9;25;2;34;71;3497;536;0;0;0
201712;11040926;11;4;9;26;2;14838;6798;6676;121;0;0;21
201712;11041022;11;4;10;22;2;1506;2847;1100;79;0;0;0
201712;11041023;11;4;10;23;2;2379;2872;554;705;0;0;34
201712;11041027;11;4;10;27;2;111;1153;1085;624;0;0;0
201712;11041128;11;4;11;28;2;5543;2020;15257;2320;0;0;0
201712;11051229;11;5;12;29;2;121;521;2147;827;0;0;150
201712;11051330;11;5;13;30;2;0;0;4297;809;4154;250;3
201712;11051331;11;5;13;31;2;0;0;7735;1211;1640;190;12
201712;11051332;11;5;13;32;2;3;0;3763;413;1695;1023;0
201712;12103115;12;10;31;15;2;3640;2703;702;593;0;0;0
201712;12103116;12;10;31;16;2;3674;5929;0;0;0;0;0
